cityCode	cityName	townCode	townName	읍면동명	투표구명	선거인수	투표수	더불어민주연합	국민의미래	녹색정의당	새로운미래	개혁신당	자유통일당	조국혁신당	가가국민참여신당	가가호호공명선거대한당	반공정당코리아	가락특권폐지당	공화당	국가혁명당	국민대통합당	금융개혁당	기독당	기후민생당	내일로미래로	노동당	노인복지당	대중민주당	대한국민당	대한민국당	대한상공인당	미래당	새누리당	소나무당	신한반도당	여성의당	우리공화당	자유민주당	케이정치혁신연합당	통일한국당	한국농어민당	한나라당	한류연합당	홍익당	히시태그국민정책당	계	무효투표수	기권자수
1100	서울특별시	1102	중구	신당동	신당동제2투	1721	835	208	327	20	18	36	18	142	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	3	0	5	0	2	0	0	0	1	0	0	0	784	51	886
1100	서울특별시	1102	중구	신당동	신당동제3투	1480	755	171	316	11	14	21	24	128	0	0	0	0	0	4	0	1	1	0	1	1	1	0	0	1	0	0	0	3	0	4	0	2	0	1	0	2	0	0	0	707	48	725
1100	서울특별시	1102	중구	다산동	소계	10396	6436	1799	2205	160	133	180	194	1285	3	5	5	3	4	14	5	3	6	4	2	2	1	2	3	0	1	2	12	25	0	9	7	7	0	3	0	18	2	0	6	6110	326	3960
1100	서울특별시	1102	중구	다산동	관내사전투표	2360	2359	741	709	43	55	66	52	555	1	0	1	0	4	7	1	1	0	2	0	0	1	2	0	0	0	0	3	9	0	2	1	2	0	0	0	7	0	0	1	2266	93	1
1100	서울특별시	1102	중구	다산동	다산동제1투	1904	911	229	353	25	11	23	37	159	1	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	5	0	1	1	0	0	2	0	3	1	0	0	859	52	993
1100	서울특별시	1102	중구	다산동	다산동제2투	2311	1240	327	455	38	24	28	40	209	0	1	2	0	0	2	2	0	3	1	1	2	0	0	1	0	0	0	4	7	0	1	3	2	0	0	0	6	0	0	4	1163	77	1071
1100	서울특별시	1102	중구	다산동	다산동제3투	1831	912	244	327	23	19	29	25	167	1	0	1	1	0	2	0	0	2	1	1	0	0	0	1	0	1	2	1	2	0	4	2	2	0	1	0	2	1	0	0	862	50	919
1100	서울특별시	1102	중구	다산동	다산동제4투	1990	1014	258	361	31	24	34	40	195	0	2	0	2	0	1	2	2	0	0	0	0	0	0	1	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	1	960	54	976
1100	서울특별시	1102	중구	약수동	소계	13692	9635	2092	3734	246	185	359	295	2090	4	13	3	4	3	16	8	3	7	1	0	3	6	3	7	3	0	1	20	47	1	16	8	11	2	3	0	13	0	3	5	9215	420	4057
1100	서울특별시	1102	중구	약수동	관내사전투표	3767	3767	913	1308	80	70	115	62	1014	0	2	1	0	1	3	3	1	3	0	0	0	3	0	2	2	0	0	11	24	1	4	2	2	1	2	0	1	0	1	3	3635	132	0
1100	서울특별시	1102	중구	약수동	약수동제1투	1275	541	131	213	11	5	25	17	90	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	1	0	1	0	0	0	2	0	0	0	505	36	734
1100	서울특별시	1102	중구	약수동	약수동제2투	1626	953	243	338	32	14	23	45	191	0	0	0	0	0	1	1	0	0	0	0	1	1	1	2	0	0	0	3	2	0	4	1	1	0	0	0	2	0	0	0	906	47	673
1100	서울특별시	1102	중구	약수동	약수동제3투	2585	1627	207	782	47	34	82	49	312	0	7	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	2	12	0	5	3	2	0	1	0	2	0	1	1	1556	71	958
1100	서울특별시	1102	중구	약수동	약수동제4투	2418	1591	284	670	63	41	93	52	283	1	3	1	3	0	6	2	1	1	1	0	1	0	1	0	0	0	0	1	4	0	1	1	4	0	0	0	3	0	1	0	1522	69	827
1100	서울특별시	1102	중구	약수동	약수동제5투	2021	1156	314	423	13	21	21	70	200	2	1	1	0	2	4	1	1	1	0	0	0	1	1	2	0	0	0	0	4	0	1	1	1	1	0	0	3	0	0	1	1091	65	865
1100	서울특별시	1102	중구	청구동	소계	10525	7392	1841	2766	181	155	255	192	1502	1	13	4	1	3	9	4	5	8	1	1	5	3	0	4	1	1	0	14	45	0	17	3	16	0	0	1	12	0	1	9	7074	318	3133
1100	서울특별시	1102	중구	청구동	관내사전투표	2430	2430	687	723	56	43	77	35	668	0	0	2	1	0	3	1	1	6	0	0	2	0	0	3	0	0	0	5	20	0	3	0	0	0	0	0	1	0	0	2	2339	91	0
1100	서울특별시	1102	중구	청구동	청구동제1투	1055	530	170	187	10	8	15	16	83	0	2	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0	0	1	503	27	525
1100	서울특별시	1102	중구	청구동	청구동제2투	1460	659	191	243	20	14	20	17	101	1	2	0	0	1	2	0	1	0	0	0	2	1	0	0	0	1	0	1	2	0	3	2	1	0	0	0	0	0	1	0	627	32	801
1100	서울특별시	1102	중구	청구동	청구동제3투	1899	1351	248	638	33	24	59	44	214	0	2	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	3	8	0	7	1	3	0	0	0	3	0	0	3	1296	55	548
1100	서울특별시	1102	중구	청구동	청구동제4투	1492	987	236	357	30	26	34	43	174	0	3	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	7	0	1	0	5	0	0	0	4	0	0	1	927	60	505
1100	서울특별시	1102	중구	청구동	청구동제5투	2189	1435	309	618	32	40	50	37	262	0	4	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	3	7	0	3	0	6	0	0	1	2	0	0	2	1382	53	754
1100	서울특별시	1102	중구	신당제5동	소계	8765	5498	1651	1767	139	102	185	146	1112	2	4	2	1	3	11	7	2	5	1	0	7	3	1	1	1	1	2	9	14	0	10	6	5	0	2	1	8	0	0	3	5214	284	3267
1100	서울특별시	1102	중구	신당제5동	관내사전투표	2730	2730	888	809	57	50	78	40	644	2	0	1	0	1	3	3	1	3	0	0	1	1	1	1	1	1	1	3	11	0	4	2	1	0	1	1	2	0	0	1	2613	117	0
1100	서울특별시	1102	중구	신당제5동	신당제5동제1투	1762	729	216	242	25	15	27	24	104	0	0	1	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	2	2	0	2	0	1	0	1	0	2	0	0	1	671	58	1033
1100	서울특별시	1102	중구	신당제5동	신당제5동제2투	2566	1213	314	434	33	17	55	56	211	0	3	0	0	0	2	3	1	2	1	0	2	0	0	0	0	0	1	2	1	0	3	3	3	0	0	0	4	0	0	1	1152	61	1353
1100	서울특별시	1102	중구	신당제5동	신당제5동제3투	1707	826	233	282	24	20	25	26	153	0	1	0	1	1	3	1	0	0	0	0	3	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	778	48	881
1100	서울특별시	1102	중구	동화동	소계	8194	5860	1389	2310	123	101	206	128	1250	0	4	0	0	1	5	4	8	7	1	4	1	2	0	3	1	1	2	14	24	0	8	1	6	0	2	1	13	0	3	3	5626	234	2334
1100	서울특별시	1102	중구	동화동	관내사전투표	2815	2815	747	999	47	46	93	33	719	0	1	0	0	1	3	1	4	4	1	1	1	1	0	1	0	0	1	6	17	0	4	0	4	0	1	1	6	0	0	0	2743	72	0
1100	서울특별시	1102	중구	동화동	동화동제1투	907	513	109	221	9	9	20	15	90	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	479	34	394
1100	서울특별시	1102	중구	동화동	동화동제2투	1464	890	152	390	27	22	33	37	162	0	0	0	0	0	0	2	2	3	0	2	0	0	0	0	1	1	0	3	1	0	1	1	0	0	1	0	2	0	1	1	845	45	574
1100	서울특별시	1102	중구	동화동	동화동제3투	1687	988	198	450	26	12	40	22	174	0	2	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	3	3	0	1	0	1	0	0	0	4	0	0	0	941	47	699
1100	서울특별시	1102	중구	동화동	동화동제4투	1321	654	183	250	14	12	20	21	105	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	3	0	1	0	1	0	0	0	1	0	1	2	618	36	667
1100	서울특별시	1102	중구	황학동	소계	10653	6494	1788	2143	163	168	260	164	1300	2	4	2	1	1	9	3	2	8	1	7	3	6	1	1	0	0	1	9	29	0	12	12	8	1	1	0	14	1	2	7	6134	360	4159
1100	서울특별시	1102	중구	황학동	관내사전투표	2373	2373	723	721	59	57	85	32	546	0	2	0	0	0	4	1	1	1	0	1	0	4	0	0	0	0	0	3	16	0	1	3	2	0	0	0	5	1	1	0	2269	104	0
1100	서울특별시	1102	중구	황학동	황학동제1투	3347	1548	457	512	43	44	76	55	230	2	0	1	0	0	2	1	1	1	0	4	1	1	0	1	0	0	1	0	6	0	6	5	1	0	0	0	2	0	1	3	1457	91	1799
1100	서울특별시	1102	중구	황학동	황학동제2투	2157	909	257	277	40	20	39	28	154	0	1	0	1	0	0	0	0	3	0	1	1	1	1	0	0	0	0	2	3	0	3	0	1	0	0	0	4	0	0	2	839	70	1248
1100	서울특별시	1102	중구	황학동	황학동제3투	2776	1664	351	633	21	47	60	49	370	0	1	1	0	1	3	1	0	3	1	1	1	0	0	0	0	0	0	4	4	0	2	4	4	1	1	0	3	0	0	2	1569	95	1112
1100	서울특별시	1102	중구	중림동	소계	9538	6598	1461	2398	207	148	278	136	1502	0	7	1	2	5	13	4	3	10	1	1	4	3	0	0	2	4	2	8	38	0	11	9	9	0	1	0	13	0	4	4	6289	309	2940
1100	서울특별시	1102	중구	중림동	관내사전투표	2597	2597	643	791	75	55	109	19	765	0	0	0	1	4	2	0	1	5	0	0	0	1	0	0	0	1	1	3	14	0	4	2	2	0	1	0	0	0	1	2	2502	95	0
1100	서울특별시	1102	중구	중림동	중림동제1투	2118	1243	221	533	43	25	73	22	250	0	2	0	0	1	3	2	1	0	1	0	1	0	0	0	0	1	0	1	7	0	2	3	2	0	0	0	3	0	0	0	1197	46	875
1100	서울특별시	1102	중구	중림동	중림동제2투	2564	1302	322	471	50	37	43	41	207	0	1	1	1	0	3	0	0	3	0	1	1	2	0	0	2	2	1	1	7	0	2	1	1	0	0	0	5	0	2	1	1209	93	1262
1100	서울특별시	1102	중구	중림동	중림동제3투	2259	1456	275	603	39	31	53	54	280	0	4	0	0	0	5	2	1	2	0	0	2	0	0	0	0	0	0	3	10	0	3	3	4	0	0	0	5	0	1	1	1381	75	803
1100	서울특별시	1102	중구	금호1가동	소계	11237	7450	1791	2764	144	143	298	227	1608	1	8	2	1	1	10	3	3	4	1	4	2	1	0	2	1	0	2	8	32	0	5	7	7	0	0	2	16	1	3	3	7105	345	3787
1100	서울특별시	1102	중구	금호1가동	관내사전투표	2415	2415	624	749	46	37	92	32	726	0	0	1	0	0	3	1	2	1	0	1	0	0	0	1	0	0	1	3	10	0	3	1	3	0	0	1	3	1	0	1	2343	72	0
1100	서울특별시	1102	중구	금호1가동	금호1가동제1투	1619	789	225	288	14	17	22	38	125	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	739	50	830
1100	서울특별시	1102	중구	금호1가동	금호1가동제2투	2586	1584	422	574	25	38	55	75	258	1	3	1	0	0	5	0	0	1	0	1	1	0	0	0	0	0	0	2	10	0	0	1	2	0	0	0	4	0	2	1	1482	102	1002
1100	서울특별시	1102	중구	금호1가동	금호1가동제3투	2825	1693	331	727	36	26	61	64	336	0	3	0	0	0	0	0	0	2	1	2	0	1	0	1	0	0	0	1	11	0	2	4	2	0	0	1	5	0	1	1	1619	74	1132
1100	서울특별시	1102	중구	금호1가동	금호1가동제4투	1792	969	189	426	23	25	68	18	163	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	922	47	823
1100	서울특별시	1102	중구	금호2·3가동	소계	17199	11369	2743	4260	216	271	438	224	2480	6	13	4	2	1	18	9	5	9	6	4	8	6	3	7	3	1	0	21	45	0	17	15	11	0	2	1	30	5	5	4	10893	476	5830
1100	서울특별시	1102	중구	금호2·3가동	관내사전투표	4327	4325	1142	1368	76	100	139	33	1222	2	0	2	0	0	6	4	0	2	1	2	1	1	1	3	1	1	0	9	20	0	9	3	2	0	1	1	15	1	1	2	4171	154	2
1100	서울특별시	1102	중구	금호2·3가동	금호2·3가동제1투	3064	1585	368	629	38	38	70	45	286	0	2	0	1	1	2	2	2	2	0	1	3	2	0	1	1	0	0	0	2	0	2	5	1	0	0	0	3	0	1	1	1509	76	1479
1100	서울특별시	1102	중구	금호2·3가동	금호2·3가동제2투	2675	1405	366	540	23	30	50	35	260	1	5	1	1	0	4	1	0	1	1	0	2	0	1	2	1	0	0	3	7	0	1	2	3	0	1	0	3	1	0	0	1346	59	1270
1100	서울특별시	1102	중구	금호2·3가동	금호2·3가동제3투	2683	1327	347	512	18	34	42	38	225	1	1	0	0	0	2	0	1	0	3	1	1	1	1	0	0	0	0	3	8	0	1	3	1	0	0	0	6	2	3	0	1255	72	1356
1100	서울특별시	1102	중구	금호2·3가동	금호2·3가동제4투	2179	1487	269	694	41	28	70	38	245	2	2	0	0	0	2	2	2	3	0	0	1	2	0	1	0	0	0	2	5	0	3	1	3	0	0	0	0	0	0	1	1417	70	692
1100	서울특별시	1102	중구	금호2·3가동	금호2·3가동제5투	2271	1240	251	517	20	41	67	35	242	0	3	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	4	3	0	1	1	1	0	0	0	3	1	0	0	1195	45	1031
1100	서울특별시	1102	중구	금호4가동	소계	11746	8247	1749	3319	178	180	360	180	1776	2	5	2	1	1	16	6	3	9	1	0	4	2	1	4	0	4	1	8	24	0	10	14	5	1	2	3	20	0	5	10	7906	341	3499
1100	서울특별시	1102	중구	금호4가동	관내사전투표	3607	3607	893	1229	73	78	127	32	975	1	0	2	0	1	3	3	1	6	0	0	0	1	1	1	0	2	0	3	11	0	2	5	1	1	1	2	10	0	3	3	3471	136	0
1100	서울특별시	1102	중구	금호4가동	금호4가동제1투	1669	801	158	381	17	24	34	23	109	0	0	0	0	0	4	0	0	1	0	0	1	0	0	1	0	0	0	2	1	0	0	2	2	0	1	0	3	0	0	1	765	36	868
1100	서울특별시	1102	중구	금호4가동	금호4가동제2투	2211	1375	240	619	34	33	68	46	252	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	3	0	6	5	1	0	0	1	3	0	0	0	1318	57	836
1100	서울특별시	1102	중구	금호4가동	금호4가동제3투	2082	1097	249	437	18	14	51	41	197	0	3	0	0	0	6	1	2	1	1	0	2	0	0	2	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	2	1033	64	985
1100	서울특별시	1102	중구	금호4가동	금호4가동제4투	2177	1367	209	653	36	31	80	38	243	1	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	1	0	2	8	0	2	1	0	0	0	0	3	0	1	4	1319	48	810
1100	서울특별시	1102	중구	옥수동	소계	19981	13875	2300	6263	328	262	681	278	2859	3	21	2	0	5	17	14	9	12	2	2	3	15	1	3	0	7	1	24	64	0	20	28	29	2	3	2	27	0	5	8	13300	575	6106
1100	서울특별시	1102	중구	옥수동	관내사전투표	4901	4899	937	1939	100	90	196	49	1324	1	2	0	0	3	4	7	2	2	0	0	1	6	0	1	0	1	1	4	29	0	8	10	6	1	1	0	9	0	1	2	4737	162	2
1100	서울특별시	1102	중구	옥수동	옥수동제1투	2639	1658	247	761	41	43	105	31	312	0	1	0	0	0	5	1	2	2	0	0	0	1	0	0	0	0	0	3	5	0	5	2	5	0	0	1	6	0	0	0	1579	79	981
1100	서울특별시	1102	중구	옥수동	옥수동제2투	2361	1219	179	604	28	22	70	41	191	0	3	0	0	0	0	2	2	1	0	1	0	3	0	1	0	0	0	3	4	0	0	6	4	0	0	0	2	0	1	0	1168	51	1142
1100	서울특별시	1102	중구	옥수동	옥수동제3투	2593	1537	238	684	52	35	78	47	304	0	4	1	0	0	0	0	1	3	0	1	1	3	1	0	0	3	0	7	9	0	2	1	2	0	0	0	2	0	0	1	1480	57	1056
1100	서울특별시	1102	중구	옥수동	옥수동제4투	2489	1351	180	715	29	17	55	48	191	1	4	0	0	2	5	2	0	0	0	0	0	0	0	0	0	0	0	2	7	0	3	4	5	0	1	0	4	0	2	3	1280	71	1138
1100	서울특별시	1102	중구	옥수동	옥수동제5투	2071	1367	231	672	36	19	58	35	224	0	4	0	0	0	1	1	0	4	2	0	1	1	0	0	0	0	0	1	3	0	0	3	6	0	0	1	1	0	0	2	1306	61	704
1100	서울특별시	1102	중구	옥수동	옥수동제6투	2927	1844	288	888	42	36	119	27	313	1	3	1	0	0	2	1	2	0	0	0	0	1	0	1	0	3	0	4	7	0	2	2	1	1	1	0	3	0	1	0	1750	94	1083
1100	서울특별시	1102	중구	잘못 투입·구분된 투표지	NA	0	6	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	-6
1100	서울특별시	1103	용산구	합계	NA	189644	130456	27692	52910	3558	2360	5760	3197	26177	39	181	29	27	53	192	94	86	136	37	36	65	64	23	16	20	24	42	254	712	4	251	149	246	16	38	22	260	11	52	77	124910	5546	59188
1100	서울특별시	1103	용산구	거소·선상투표	NA	197	185	48	71	2	5	8	3	22	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	167	18	12
1100	서울특별시	1103	용산구	관외사전투표	NA	16779	16770	3938	5703	498	296	872	218	4214	2	10	1	5	12	28	4	15	19	4	3	9	9	1	2	4	5	5	34	129	0	44	14	25	4	2	6	34	2	12	19	16202	568	9
1100	서울특별시	1103	용산구	재외투표	NA	1938	1140	233	395	41	19	48	18	338	0	0	1	1	1	0	1	0	3	0	0	0	1	0	0	1	0	0	0	7	0	3	3	2	0	0	0	3	0	1	0	1120	20	798
1100	서울특별시	1103	용산구	후암동	소계	12667	8352	2234	2775	266	153	303	199	1836	1	9	3	2	2	14	11	4	11	4	4	3	3	0	1	0	2	1	10	51	0	13	8	13	1	3	0	20	1	2	1	7964	388	4315
1100	서울특별시	1103	용산구	후암동	관내사전투표	3918	3918	1105	1176	125	60	134	45	1070	0	0	1	0	2	7	6	2	3	2	0	0	1	0	0	0	2	0	6	31	0	2	1	4	0	0	0	7	0	0	1	3793	125	0
1100	서울특별시	1103	용산구	후암동	후암동제1투	2510	1343	383	467	34	22	68	36	247	1	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	1	6	0	3	0	4	0	2	0	2	0	0	0	1282	61	1167
1100	서울특별시	1103	용산구	후암동	후암동제2투	1908	866	248	295	30	18	21	31	140	0	1	1	0	0	2	3	0	4	0	2	1	0	0	0	0	0	1	2	7	0	2	2	1	0	0	0	4	0	1	0	817	49	1042
1100	서울특별시	1103	용산구	후암동	후암동제3투	2073	1049	247	418	35	25	31	43	158	0	4	0	1	0	3	0	1	1	0	1	1	0	0	1	0	0	0	1	2	0	3	3	3	0	1	0	3	0	1	0	987	62	1024
1100	서울특별시	1103	용산구	후암동	후암동제4투	2258	1176	251	419	42	28	49	44	221	0	3	1	1	0	1	0	1	1	2	1	1	2	0	0	0	0	0	0	5	0	3	2	1	1	0	0	4	1	0	0	1085	91	1082
1100	서울특별시	1103	용산구	용산2가동	소계	7601	4724	1213	1652	166	101	120	129	996	2	5	2	1	3	6	5	2	5	1	1	6	0	0	1	0	0	0	10	18	0	9	9	4	0	1	2	9	0	3	2	4484	240	2877
1100	서울특별시	1103	용산구	용산2가동	관내사전투표	2323	2323	659	720	67	46	48	40	608	1	1	2	1	1	4	3	1	3	0	0	1	0	0	0	0	0	0	2	11	0	3	1	0	0	0	0	5	0	1	0	2229	94	0
1100	서울특별시	1103	용산구	용산2가동	용산2가동제1투	1679	783	208	313	25	15	14	27	117	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	3	3	0	5	1	3	0	0	0	2	0	1	0	743	40	896
1100	서울특별시	1103	용산구	용산2가동	용산2가동제2투	1295	563	118	240	26	9	17	16	85	0	1	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	4	0	0	3	1	0	0	0	1	0	1	0	528	35	732
1100	서울특별시	1103	용산구	용산2가동	용산2가동제3투	1111	509	115	191	19	12	16	22	92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	1	0	0	0	1	1	0	0	1	476	33	602
1100	서울특별시	1103	용산구	용산2가동	용산2가동제4투	1193	546	113	188	29	19	25	24	94	0	3	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	1	0	0	0	1	508	38	647
1100	서울특별시	1103	용산구	남영동	소계	6093	3520	915	1215	101	66	136	96	702	0	7	3	2	1	11	5	2	2	5	0	3	1	0	0	2	1	0	4	21	0	5	4	9	2	1	1	5	0	1	2	3331	189	2573
1100	서울특별시	1103	용산구	남영동	관내사전투표	1574	1574	466	466	39	26	55	20	387	0	3	2	0	1	6	1	0	1	1	0	2	1	0	0	0	0	0	2	13	0	4	1	3	1	0	0	1	0	0	0	1502	72	0
1100	서울특별시	1103	용산구	남영동	남영동제1투	2111	903	217	344	27	19	35	40	160	0	1	0	2	0	3	3	1	1	2	0	0	0	0	0	1	0	0	1	2	0	0	1	2	0	0	0	1	0	0	0	863	40	1208
1100	서울특별시	1103	용산구	남영동	남영동제2투	2408	1043	232	405	35	21	46	36	155	0	3	1	0	0	2	1	1	0	2	0	1	0	0	0	1	1	0	1	6	0	1	2	4	1	1	1	3	0	1	2	966	77	1365
1100	서울특별시	1103	용산구	청파동	소계	15281	9357	2982	2739	284	196	296	222	1876	6	9	2	1	4	13	5	2	15	1	2	3	11	3	1	2	1	6	16	60	0	39	8	19	2	2	0	11	1	3	7	8850	507	5924
1100	서울특별시	1103	용산구	청파동	관내사전투표	3615	3615	1279	896	94	76	126	40	868	1	0	0	1	1	2	1	0	4	0	0	2	5	0	0	0	0	2	7	35	0	20	3	6	1	1	0	5	0	0	2	3478	137	0
1100	서울특별시	1103	용산구	청파동	청파동제1투	1512	755	177	263	31	10	26	19	144	0	2	0	0	1	3	1	0	1	0	0	0	2	1	1	0	0	0	0	2	0	1	0	2	0	1	0	2	0	1	1	692	63	757
1100	서울특별시	1103	용산구	청파동	청파동제2투	1743	905	257	293	17	19	24	29	170	3	1	0	0	0	4	0	0	1	0	2	0	2	0	0	0	0	0	2	7	0	1	1	3	0	0	0	1	0	2	0	839	66	838
1100	서울특별시	1103	용산구	청파동	청파동제3투	2021	999	295	315	19	19	34	32	202	1	2	1	0	0	0	0	0	3	1	0	1	0	1	0	0	0	0	2	5	0	0	1	3	0	0	0	0	1	0	1	939	60	1022
1100	서울특별시	1103	용산구	청파동	청파동제4투	2512	1211	352	408	37	35	30	41	203	1	1	0	0	1	1	3	1	3	0	0	0	1	1	0	1	1	2	5	4	0	1	3	2	1	0	0	0	0	0	2	1141	70	1301
1100	서울특별시	1103	용산구	청파동	청파동제5투	2051	962	317	298	38	19	32	34	139	0	1	1	0	1	1	0	0	2	0	0	0	0	0	0	1	0	2	0	3	0	10	0	3	0	0	0	1	0	0	0	903	59	1089
1100	서울특별시	1103	용산구	청파동	청파동제6투	1827	910	305	266	48	18	24	27	150	0	2	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	4	0	6	0	0	0	0	0	2	0	0	1	858	52	917
1100	서울특별시	1103	용산구	원효로제1동	소계	14013	9677	2230	3535	322	221	475	207	2069	3	9	3	2	4	11	3	3	7	3	1	2	4	4	0	0	2	2	24	50	0	27	9	10	2	0	4	17	2	5	9	9281	396	4336
1100	서울특별시	1103	용산구	원효로제1동	관내사전투표	4563	4563	1155	1410	154	108	230	46	1246	1	0	1	0	2	2	1	1	1	1	1	1	2	1	0	0	0	1	10	31	0	9	5	4	0	0	0	9	0	1	2	4436	127	0
1100	서울특별시	1103	용산구	원효로제1동	원효로제1동제1투	3146	1683	458	526	85	51	63	67	288	2	1	1	0	1	5	0	0	1	2	0	1	1	0	0	0	2	0	5	7	0	9	0	2	0	0	2	3	1	1	2	1587	96	1463
1100	서울특별시	1103	용산구	원효로제1동	원효로제1동제2투	2305	1282	229	607	25	26	53	41	207	0	3	0	1	1	4	0	0	2	0	0	0	0	2	0	0	0	0	1	1	0	4	2	1	1	0	2	3	1	1	1	1219	63	1023
1100	서울특별시	1103	용산구	원효로제1동	원효로제1동제3투	2094	1079	180	519	29	18	50	20	165	0	2	1	1	0	0	2	2	3	0	0	0	1	0	0	0	0	0	5	5	0	5	2	3	0	0	0	1	0	1	3	1018	61	1015
1100	서울특별시	1103	용산구	원효로제1동	원효로제1동제4투	1905	1070	208	473	29	18	79	33	163	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	6	0	0	0	0	1	0	0	1	0	1	1	1021	49	835
1100	서울특별시	1103	용산구	원효로제2동	소계	10629	7299	1674	2798	192	130	323	172	1551	3	8	3	1	2	9	6	2	10	1	3	5	4	2	1	0	0	6	8	42	0	14	14	11	0	1	0	15	0	2	3	7016	283	3330
1100	서울특별시	1103	용산구	원효로제2동	관내사전투표	2981	2980	722	971	76	50	124	35	835	1	0	2	1	0	3	3	1	5	1	0	4	1	0	0	0	0	2	3	25	0	5	1	3	0	1	0	5	0	1	0	2881	99	1
1100	서울특별시	1103	용산구	원효로제2동	원효로제2동제1투	2980	1792	348	815	37	23	103	44	286	0	3	1	0	2	4	0	0	3	0	2	0	1	1	1	0	0	1	2	11	0	3	2	3	0	0	0	4	0	0	2	1702	90	1188
1100	서울특별시	1103	용산구	원효로제2동	원효로제2동제2투	2234	1259	268	539	28	31	58	47	221	1	2	0	0	0	0	2	0	2	0	0	0	2	1	0	0	0	1	0	4	0	2	6	4	0	0	0	4	0	0	1	1224	35	975
1100	서울특별시	1103	용산구	원효로제2동	원효로제2동제3투	2434	1268	336	473	51	26	38	46	209	1	3	0	0	0	2	1	1	0	0	1	1	0	0	0	0	0	2	3	2	0	4	5	1	0	0	0	2	0	1	0	1209	59	1166
1100	서울특별시	1103	용산구	효창동	소계	8665	6231	1525	2209	210	135	280	129	1345	1	10	2	0	4	9	8	10	8	3	3	2	2	1	2	0	1	2	9	37	1	10	9	9	0	4	0	14	0	1	5	6000	231	2434
1100	서울특별시	1103	용산구	효창동	관내사전투표	3047	3047	800	946	107	68	113	27	825	0	0	0	0	0	4	5	2	4	3	2	0	0	1	1	0	1	1	2	26	1	7	2	1	0	1	0	7	0	0	1	2958	89	0
1100	서울특별시	1103	용산구	효창동	효창동제1투	2377	1315	321	465	47	28	72	47	220	1	8	0	0	3	1	1	3	3	0	0	1	2	0	1	0	0	1	4	6	0	2	5	4	0	0	0	2	0	1	1	1250	65	1062
1100	서울특별시	1103	용산구	효창동	효창동제2투	1760	1029	196	444	34	24	54	26	176	0	2	0	0	1	1	1	5	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	2	0	2	0	2	0	0	2	978	51	731
1100	서울특별시	1103	용산구	효창동	효창동제3투	1481	840	208	354	22	15	41	29	124	0	0	2	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	1	2	0	1	2	2	0	1	0	3	0	0	1	814	26	641
1100	서울특별시	1103	용산구	용문동	소계	9567	6906	1667	2455	204	138	284	169	1513	3	4	2	0	1	18	7	3	5	1	3	6	1	0	3	1	1	2	15	49	0	13	5	7	0	1	1	14	0	1	2	6599	307	2661
1100	서울특별시	1103	용산구	용문동	관내사전투표	3320	3320	874	1039	89	61	121	40	905	1	0	1	0	0	9	4	3	3	0	2	4	1	0	2	1	1	0	9	34	0	6	0	2	0	1	0	10	0	1	0	3224	96	0
