district	nesdcLabel	name	party	percent	info	조사시작일	조사기관.여론M	조사기관2	의뢰기관	총협조율	후보수	권역	선거구명	RegNumber	SurveyAgency	여론조사명칭	등록일	지역_시도	link	조사기관.여심위	공동조사기관	조사시간	조사완료사례수	총사용규모	총거절이탈규모	총접촉률	가중법	조사방법.요약	표본구성.요약	조사일수	휴일조사일수	조사종료일	지역
울산 남갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	이미영	새로운미래	2.4	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 8% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8	5	울산	남갑	13110	(주)여론조사꽃	울산광역시 남구  남구 갑 선거구  국회의원선거 정당지지도 	2024-03-28	울산광역시	/portal/bbs/B0000005/view.do?nttId=14780&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		18시간10분	500	23960	5763	33.3	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2700)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:25개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
울산 남갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	오호정	우리공화당	0.7	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 8% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8	5	울산	남갑	13110	(주)여론조사꽃	울산광역시 남구  남구 갑 선거구  국회의원선거 정당지지도 	2024-03-28	울산광역시	/portal/bbs/B0000005/view.do?nttId=14780&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		18시간10분	500	23960	5763	33.3	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2700)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:25개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
울산 남갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	허언욱	무소속	5.6	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 8% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8	5	울산	남갑	13110	(주)여론조사꽃	울산광역시 남구  남구 갑 선거구  국회의원선거 정당지지도 	2024-03-28	울산광역시	/portal/bbs/B0000005/view.do?nttId=14780&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		18시간10분	500	23960	5763	33.3	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2700)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:25개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
경기 용인갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	이상식	더불어민주당	51.9	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 502명 / 8.6% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8.6	4	경기	용인갑	13113	(주)여론조사꽃	경기도 용인시 처인구  용인시 갑 선거구  국회의원선거 정당지지도 	2024-03-28	경기도	/portal/bbs/B0000005/view.do?nttId=14783&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		19시간10분	502	20126	5348	35.2	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2696)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:11개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
경기 용인갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	이원모	국민의힘	33.1	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 502명 / 8.6% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8.6	4	경기	용인갑	13113	(주)여론조사꽃	경기도 용인시 처인구  용인시 갑 선거구  국회의원선거 정당지지도 	2024-03-28	경기도	/portal/bbs/B0000005/view.do?nttId=14783&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		19시간10분	502	20126	5348	35.2	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2696)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:11개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
경기 용인갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	양향자	개혁신당	4.4	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 502명 / 8.6% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8.6	4	경기	용인갑	13113	(주)여론조사꽃	경기도 용인시 처인구  용인시 갑 선거구  국회의원선거 정당지지도 	2024-03-28	경기도	/portal/bbs/B0000005/view.do?nttId=14783&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		19시간10분	502	20126	5348	35.2	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2696)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:11개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
경기 용인갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	우제창	무소속	3.6	2024-03-26 ~ 2024-03-27 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 502명 / 8.6% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	8.6	4	경기	용인갑	13113	(주)여론조사꽃	경기도 용인시 처인구  용인시 갑 선거구  국회의원선거 정당지지도 	2024-03-28	경기도	/portal/bbs/B0000005/view.do?nttId=14783&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)여론조사꽃		19시간10분	502	20126	5348	35.2	셀가중	무선ARS(91%) 무선전화번호가상번호/유선ARS(9%) 유선전화번호RDD	무선ARS(91%) 가상번호구축방법:SKT(6750),KT(4050),LGU+(2696)가입자리스트로부터무작위추출/유선ARS(9%) RDD구축방법:11개국번별0000~9999까지무작위생성및추출	2	0	2024-03-27	지역
서울 동작갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	김병기	더불어민주당	41.4	2024-03-26 ~ 2024-03-27 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 505명 / 18.8% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	18.8	3	서울	동작갑	13100	(주)여론조사꽃	서울특별시 동작구  갑 선거구  정당지지도 국회의원선거 	2024-03-27	서울특별시	/portal/bbs/B0000005/view.do?nttId=14766&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=30	(주)여론조사꽃		6시간0분	505	14865	2180	21.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2024-03-27	지역
서울 동작갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	장진영	국민의힘	31.5	2024-03-26 ~ 2024-03-27 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 505명 / 18.8% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	18.8	3	서울	동작갑	13100	(주)여론조사꽃	서울특별시 동작구  갑 선거구  정당지지도 국회의원선거 	2024-03-27	서울특별시	/portal/bbs/B0000005/view.do?nttId=14766&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=30	(주)여론조사꽃		6시간0분	505	14865	2180	21.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2024-03-27	지역
서울 동작갑	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	전병헌	새로운미래	4.8	2024-03-26 ~ 2024-03-27 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 505명 / 18.8% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	18.8	3	서울	동작갑	13100	(주)여론조사꽃	서울특별시 동작구  갑 선거구  정당지지도 국회의원선거 	2024-03-27	서울특별시	/portal/bbs/B0000005/view.do?nttId=14766&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=30	(주)여론조사꽃		6시간0분	505	14865	2180	21.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2024-03-27	지역
서울 용산	(주)코리아리서치인터내셔널 -  MBC	강태웅	더불어민주당	42	2024-03-26 ~ 2024-03-27 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 12.9% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)코리아리서치인터내셔널	코리아리서치인터내셔널	MBC	12.9	4	서울	용산	13114	(주)코리아리서치인터내셔널	서울특별시 용산구  용산구 선거구  국회의원선거 비례대표국회의원선거 기타 	2024-03-28	서울특별시	/portal/bbs/B0000005/view.do?nttId=14784&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)코리아리서치인터내셔널		17시간30분	500	14442	3374	31.3	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7,500),KT(4,500),LGU+(3,000)가입자리스트로부터무작위추출	2	0	2024-03-27	지역
서울 용산	(주)코리아리서치인터내셔널 -  MBC	권영세	국민의힘	41	2024-03-26 ~ 2024-03-27 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 12.9% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)코리아리서치인터내셔널	코리아리서치인터내셔널	MBC	12.9	4	서울	용산	13114	(주)코리아리서치인터내셔널	서울특별시 용산구  용산구 선거구  국회의원선거 비례대표국회의원선거 기타 	2024-03-28	서울특별시	/portal/bbs/B0000005/view.do?nttId=14784&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)코리아리서치인터내셔널		17시간30분	500	14442	3374	31.3	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7,500),KT(4,500),LGU+(3,000)가입자리스트로부터무작위추출	2	0	2024-03-27	지역
서울 용산	(주)코리아리서치인터내셔널 -  MBC	구산하	국민주권당	1	2024-03-26 ~ 2024-03-27 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 12.9% / 95% 신뢰수준에 ±4.4%P	2024-03-26	(주)코리아리서치인터내셔널	코리아리서치인터내셔널	MBC	12.9	4	서울	용산	13114	(주)코리아리서치인터내셔널	서울특별시 용산구  용산구 선거구  국회의원선거 비례대표국회의원선거 기타 	2024-03-28	서울특별시	/portal/bbs/B0000005/view.do?nttId=14784&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=29	(주)코리아리서치인터내셔널		17시간30분	500	14442	3374	31.3	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7,500),KT(4,500),LGU+(3,000)가입자리스트로부터무작위추출	2	0	2024-03-27	지역
